Data file for DataLogger.,,,,
==============================================================================,,,,
COMPANY    : <Company name>,,,,
COMP.STATUS: Do,,,,
DATE       : 31/10/2014,,,,
TIME       : 12:12:24,,,,
FILENAME   : C:\ProgramData\DiverOffice\ONR\CSV\ctd_13_141031121224_R1430.CSV,,,,
CREATED BY : SWS Diver-Office 4.0.76.0,,,,
==========================    BEGINNING OF DATA     ==========================,,,,
[Logger settings],,,,
  Instrument type         =CTD-Diver=17,,,,
  Status                  =Started =0,,,,
  Serial number           =..02-R1430  317.,,,,
  Instrument number       =                    ,,,,
                          =0,,,,
  Location                =ctd_13,,,,
  Sample period           =M10,,,,
  Sample method           =T   ,,,,
  Number of channels      =3,,,,
[Channel 1],,,,
  Identification          =PRESSURE,,,,
  Reference level         =400.0     cm,,,,
  Range                   =1750.0    cm,,,,
  Master level            =1750      CMH2O,,,,
  Altitude                =0         m,,,,
[Channel 2],,,,
  Identification          =TEMPERATURE,,,,
  Reference level         =-20.00    °C,,,,
  Range                   =100.00    °C,,,,
,,,,
,,,,
[Channel 3],,,,
  Identification          =2: SPEC.COND.,,,,
  Reference level         =0.00      mS/cm,,,,
  Range                   =120.00    mS/cm,,,,
,,,,
,,,,
[Series settings],,,,
  Serial number           =..02-R1430  317.,,,,
  Instrument number       =                    ,,,,
  Location                =ctd_13,,,,
  Sample period           =00 00:10:00 0,,,,
  Sample method           =T   ,,,,
  Start date / time       =00:40:07 14/08/14,,,,
  End date / time         =00:10:12 31/10/14,,,,
[Channel 1 from data header],,,,
  Identification          =PRESSURE,,,,
  Reference level         =400.0     cm,,,,
  Range                   =1750.0    cm,,,,
  Master level            =1750      CMH2O,,,,
  Altitude                =0         m,,,,
[Channel 2 from data header],,,,
  Identification          =TEMPERATURE,,,,
  Reference level         =-20.00    °C,,,,
  Range                   =100.00    °C,,,,
,,,,
,,,,
[Channel 3 from data header],,,,
  Identification          =2: SPEC.COND.,,,,
  Reference level         =0.00      mS/cm,,,,
  Range                   =120.00    mS/cm,,,,
,,,,
,,,,
[Data],,,,
11260,,,,
Date/time,,Pressure[cm],Temperature[°C],2:Spec.cond.[mS/cm]
8/14/2014 7:40,41865.31944,1556.3,27.13,14.87
8/14/2014 7:50,41865.32639,1552.9,27.11,14.86
8/14/2014 8:00,41865.33333,1549.3,27.1,14.86
8/14/2014 8:10,41865.34028,1546.3,27.09,14.86
8/14/2014 8:20,41865.34722,1543.3,27.09,14.86
8/14/2014 8:30,41865.35417,1540.7,27.08,14.86
8/14/2014 8:40,41865.36111,1537.8,27.08,14.85
8/14/2014 8:50,41865.36806,1535,27.08,14.86
8/14/2014 9:00,41865.375,1533,27.08,14.86
8/14/2014 9:10,41865.38194,1530.7,27.08,14.86
8/14/2014 9:20,41865.38889,1529,27.08,14.86
8/14/2014 9:30,41865.39583,1527.8,27.08,14.86
8/14/2014 9:40,41865.40278,1526.2,27.08,14.85
8/14/2014 9:50,41865.40972,1525.2,27.08,14.85
8/14/2014 10:00,41865.41667,1524.8,27.08,14.85
8/14/2014 10:10,41865.42361,1524.8,27.08,14.85
8/14/2014 10:20,41865.43056,1525.2,27.08,14.85
8/14/2014 10:30,41865.4375,1526.9,27.07,14.85
8/14/2014 10:40,41865.44444,1530.7,27.07,14.85
8/14/2014 10:50,41865.45139,1535.9,27.06,14.85
8/14/2014 11:00,41865.45833,1542.1,27.06,14.84
8/14/2014 11:10,41865.46528,1549.1,27.05,14.84
8/14/2014 11:20,41865.47222,1556.3,27.05,14.84
8/14/2014 11:30,41865.47917,1561.7,27.05,14.84
8/14/2014 11:40,41865.48611,1566.7,27.05,14.84
8/14/2014 11:50,41865.49306,1571,27.05,14.84
8/14/2014 12:00,41865.5,1575.1,27.05,14.84
8/14/2014 12:10,41865.50694,1581.4,27.05,14.84
8/14/2014 12:20,41865.51389,1589.4,27.05,14.84
8/14/2014 12:30,41865.52083,1597.2,27.05,14.84
8/14/2014 12:40,41865.52778,1605.3,27.05,14.84
8/14/2014 12:50,41865.53472,1612.2,27.05,14.84
8/14/2014 13:00,41865.54167,1617.3,27.05,14.84
8/14/2014 13:10,41865.54861,1618.7,27.05,14.84
8/14/2014 13:20,41865.55556,1620,27.06,14.84
8/14/2014 13:30,41865.5625,1620.4,27.06,14.84
8/14/2014 13:40,41865.56944,1620.2,27.07,14.84
8/14/2014 13:50,41865.57639,1622.3,27.07,14.84
8/14/2014 14:00,41865.58333,1622.7,27.08,14.84
8/14/2014 14:10,41865.59028,1621.6,27.08,14.84
