Data file for DataLogger.,,,,
==============================================================================,,,,
COMPANY    : <Company name>,,,,
COMP.STATUS: Do,,,,
DATE       : 19/10/2015,,,,
TIME       : 16:40:06,,,,
FILENAME   : C:\ProgramData\DiverOffice\ONR\CSV\ctd_18_151019164006_P9879.CSV,,,,
CREATED BY : SWS Diver-Office 4.0.76.0,,,,
==========================    BEGINNING OF DATA     ==========================,,,,
[Logger settings],,,,
  Instrument type         =CTD-Diver=17,,,,
  Status                  =Started =0,,,,
  Serial number           =..06-P9879  317.,,,,
  Instrument number       =                    ,,,,
                          =0,,,,
  Location                =ctd_18,,,,
  Sample period           =M10,,,,
  Sample method           =T   ,,,,
  Number of channels      =3,,,,
[Channel 1],,,,
  Identification          =PRESSURE,,,,
  Reference level         =400.0     cm,,,,
  Range                   =1750.0    cm,,,,
  Master level            =1750      CMH2O,,,,
  Altitude                =0         m,,,,
[Channel 2],,,,
  Identification          =TEMPERATURE,,,,
  Reference level         =-20.00    °C,,,,
  Range                   =100.00    °C,,,,
,,,,
,,,,
[Channel 3],,,,
  Identification          =2: SPEC.COND.,,,,
  Reference level         =0.00      mS/cm,,,,
  Range                   =120.00    mS/cm,,,,
,,,,
,,,,
[Series settings],,,,
  Serial number           =..06-P9879  317.,,,,
  Instrument number       =                    ,,,,
  Location                =ctd_18,,,,
  Sample period           =00 00:10:00 0,,,,
  Sample method           =T   ,,,,
  Start date / time       =00:00:13 15/03/15,,,,
  End date / time         =00:30:16 19/10/15,,,,
[Channel 1 from data header],,,,
  Identification          =PRESSURE,,,,
  Reference level         =400.0     cm,,,,
  Range                   =1750.0    cm,,,,
  Master level            =1750      CMH2O,,,,
  Altitude                =0         m,,,,
[Channel 2 from data header],,,,
  Identification          =TEMPERATURE,,,,
  Reference level         =-20.00    °C,,,,
  Range                   =100.00    °C,,,,
,,,,
,,,,
[Channel 3 from data header],,,,
  Identification          =2: SPEC.COND.,,,,
  Reference level         =0.00      mS/cm,,,,
  Range                   =120.00    mS/cm,,,,
,,,,
,,,,
[Data],,,,
31414,,,,
Date/time,,Pressure[cm],Temperature[°C],2:Spec.cond.[mS/cm]
3/15/2015 13:00,42078.54,1558.3,25.57,17.47
3/15/2015 13:10,42078.55,1557.9,25.55,17.46
3/15/2015 13:20,42078.56,1557.6,25.58,17.46
3/15/2015 13:30,42078.56,1557.2,25.57,17.47
3/15/2015 13:40,42078.57,1557.2,25.56,17.46
3/15/2015 13:50,42078.58,1557,25.56,17.46
3/15/2015 14:00,42078.58,1557.4,25.58,17.45
3/15/2015 14:10,42078.59,1557.6,25.55,17.46
3/15/2015 14:20,42078.60,1557.9,25.57,17.47
3/15/2015 14:30,42078.60,1558.3,25.57,17.46
3/15/2015 14:40,42078.61,1559,25.57,17.47
3/15/2015 14:50,42078.62,1559.5,25.57,17.47
3/15/2015 15:00,42078.63,1560.1,25.57,17.47
3/15/2015 15:10,42078.63,1561.2,25.57,17.47
3/15/2015 15:20,42078.64,1562.1,25.59,17.46
3/15/2015 15:30,42078.65,1563.3,25.58,17.46
3/15/2015 15:40,42078.65,1564.5,25.6,17.46
3/15/2015 15:50,42078.66,1565.4,25.59,17.46
3/15/2015 16:00,42078.67,1566.7,25.57,17.47
3/15/2015 16:10,42078.67,1567.7,25.57,17.47
3/15/2015 16:20,42078.68,1569,25.58,17.46
3/15/2015 16:30,42078.69,1570.4,25.58,17.46
3/15/2015 16:40,42078.69,1572,25.57,17.47
3/15/2015 16:50,42078.70,1573.2,25.57,17.47
3/15/2015 17:00,42078.71,1574.8,25.59,17.46
3/15/2015 17:10,42078.72,1576.4,25.61,17.47
3/15/2015 17:20,42078.72,1577.9,25.58,17.46
3/15/2015 17:30,42078.73,1579.4,25.56,17.47
3/15/2015 17:40,42078.74,1580.7,25.57,17.48
3/15/2015 17:50,42078.74,1581.9,25.56,17.48
3/15/2015 18:00,42078.75,1582.9,25.56,17.47
3/15/2015 18:10,42078.76,1584.5,25.58,17.46
3/15/2015 18:20,42078.76,1585.7,25.57,17.48
3/15/2015 18:30,42078.77,1586.6,25.56,17.48
3/15/2015 18:40,42078.78,1587.8,25.57,17.48
3/15/2015 18:50,42078.78,1588.8,25.6,17.47
3/15/2015 19:00,42078.79,1589.5,25.59,17.47
3/15/2015 19:10,42078.80,1590.2,25.59,17.47
3/15/2015 19:20,42078.81,1591.1,25.58,17.47
3/15/2015 19:30,42078.81,1591.8,25.58,17.47
3/15/2015 19:40,42078.82,1592.5,25.58,17.47
